symbol1,symbol2,dbs,evidence type,methods,ntissues,pmids,uniprot1,uniprot2,go1,go2
CDH1,H2BC21,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680",
CSF3R,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0051916, GO:0030593, GO:0005515, GO:0004912, GO:0009897, GO:0043235, GO:0019955, GO:0006952, GO:0019978, GO:0005576, GO:0007165, GO:0005887, GO:0005886, GO:0007155, GO:0038023, GO:0097186, GO:0019221, GO:0045637, GO:0004896","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
BTG2,GUCY1A2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0020037, GO:0030828, GO:0007165, GO:0005515, GO:0035556, GO:0005525"
CDH1,ESRP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0016604, GO:0005634, GO:0043484, GO:0005654, GO:0005515, GO:0003729, GO:0008543, GO:0008380, GO:0006397"
NABP1,NR4A3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0045444, GO:0043303, GO:0060005, GO:0048752, GO:0021766, GO:0048008, GO:0001077, GO:0043524, GO:0008270, GO:0043401, GO:0003677, GO:0007411, GO:0038097, GO:0010828, GO:0044320, GO:0043565, GO:0030522, GO:0001707, GO:0050885, GO:0000122, GO:0005634, GO:0007369, GO:0042629, GO:0032765, GO:0046321, GO:0005654, GO:0035726, GO:0006367, GO:1904754, GO:0097009, GO:1904707, GO:0000981, GO:0042803, GO:0035259, GO:0061469, GO:0005515, GO:0048660, GO:0030534, GO:0009444, GO:2000253, GO:0035035, GO:0019901, GO:0071376, GO:0045333, GO:0071870, GO:0048661, GO:0031100, GO:0000978, GO:0045787, GO:0010613, GO:0050679, GO:0001223, GO:0042542, GO:2000108, GO:0045652, GO:1900625, GO:0003707, GO:0045944, GO:0000977, GO:0005667, GO:0035497, GO:1903208, GO:0004887"
ISG15,TENM1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0033138, GO:0005783, GO:0008285, GO:0016607, GO:0043406, GO:0006955, GO:0005737, GO:0007218, GO:0030838, GO:0005634, GO:0051491, GO:0043005, GO:0048471, GO:0016363, GO:0042803, GO:0048666, GO:0005794, GO:0090316, GO:0005887, GO:0005886, GO:0007157, GO:0050839, GO:0008201, GO:0007399, GO:0005856, GO:0005576, GO:0006351, GO:0046982, GO:0006359"
CDH1,CREB3L1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0005783, GO:0070278, GO:0005789, GO:0010629, GO:0001077, GO:1903671, GO:0007275, GO:0001649, GO:0000122, GO:0016021, GO:0016020, GO:0006366, GO:0000981, GO:1990440, GO:0046332, GO:0000790, GO:0045892, GO:1902236, GO:0040037, GO:0044212, GO:0001227, GO:0030968, GO:0032967, GO:0005515, GO:0035497, GO:0003682, GO:0005634"
EYA1,MAPT,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0048704, GO:0048752, GO:0030154, GO:0014706, GO:0035335, GO:0009653, GO:0003151, GO:0007389, GO:0016604, GO:0010212, GO:0006302, GO:0005634, GO:0005654, GO:0045664, GO:0016576, GO:0090103, GO:0046872, GO:0071600, GO:2001240, GO:0003723, GO:0005737, GO:0048665, GO:0072513, GO:0006281, GO:0007605, GO:0060037, GO:0006974, GO:0001656, GO:0001658, GO:0016925, GO:0045739, GO:0050679, GO:0042473, GO:0042474, GO:0032993, GO:0007501, GO:0004725, GO:0048856, GO:0045944, GO:0006351, GO:0005515, GO:0035909","GO:0031110, GO:0031113, GO:0031116, GO:0034605, GO:0006475, GO:0007613, GO:0030425, GO:0030424, GO:1902936, GO:1904115, GO:0051259, GO:0032930, GO:0044297, GO:0030426, GO:0019901, GO:0036477, GO:2001020, GO:0050848, GO:1905689, GO:0051879, GO:0005829, GO:0099609, GO:0010506, GO:0033673, GO:0034063, GO:0010629, GO:0000226, GO:0036464, GO:0031175, GO:0016607, GO:0003779, GO:1904428, GO:0043025, GO:0097418, GO:0048312, GO:0005737, GO:0061564, GO:0008017, GO:0048018, GO:0010917, GO:0001774, GO:1901216, GO:0030674, GO:0070507, GO:0030673, GO:0097386, GO:0035091, GO:0072386, GO:0098930, GO:0097435, GO:0033044, GO:0019896, GO:0050808, GO:0048143, GO:0019899, GO:0005874, GO:1903829, GO:0034399, GO:0043565, GO:0005634, GO:0051087, GO:0005739, GO:0046785, GO:0043005, GO:0021954, GO:0003690, GO:0003697, GO:0042802, GO:0042803, GO:0010288, GO:0016072, GO:1903748, GO:1902988, GO:0045298, GO:0071813, GO:1900034, GO:0048167, GO:0005622, GO:0003723, GO:0005515, GO:0003680, GO:1900452, GO:1990090, GO:0003677, GO:0017124, GO:0044304, GO:0090140, GO:0010469, GO:0034452, GO:0015630, GO:0006919, GO:1902474, GO:0034614, GO:0031122, GO:0016020, GO:0005886, GO:0007267, GO:1990000, GO:0090258, GO:0034185, GO:0099077, GO:0051721, GO:0048699, GO:0043197, GO:0045121, GO:0045773, GO:0005576, GO:1990416"
GADD45A,NR4A3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0045444, GO:0043303, GO:0060005, GO:0048752, GO:0021766, GO:0048008, GO:0001077, GO:0043524, GO:0008270, GO:0043401, GO:0003677, GO:0007411, GO:0038097, GO:0010828, GO:0044320, GO:0043565, GO:0030522, GO:0001707, GO:0050885, GO:0000122, GO:0005634, GO:0007369, GO:0042629, GO:0032765, GO:0046321, GO:0005654, GO:0035726, GO:0006367, GO:1904754, GO:0097009, GO:1904707, GO:0000981, GO:0042803, GO:0035259, GO:0061469, GO:0005515, GO:0048660, GO:0030534, GO:0009444, GO:2000253, GO:0035035, GO:0019901, GO:0071376, GO:0045333, GO:0071870, GO:0048661, GO:0031100, GO:0000978, GO:0045787, GO:0010613, GO:0050679, GO:0001223, GO:0042542, GO:2000108, GO:0045652, GO:1900625, GO:0003707, GO:0045944, GO:0000977, GO:0005667, GO:0035497, GO:1903208, GO:0004887"
GADD45B,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005737, GO:0000186, GO:0000185, GO:0006469, GO:1900745, GO:0051726, GO:0005634, GO:0006915, GO:0046330, GO:0043065, GO:0006950, GO:0005515, GO:0030154, GO:0007275","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
IER3,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0014066, GO:0016021, GO:0005634, GO:0006915, GO:0043066, GO:0005515, GO:2001020, GO:0009653, GO:0005829","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
DUSP5,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000187, GO:0005737, GO:0016791, GO:0035970, GO:0008138, GO:0016311, GO:0006470, GO:0004725, GO:0000165, GO:0017017, GO:0000188, GO:0005654, GO:0005515, GO:0035335, GO:0005634","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
GPER1,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0032024, GO:0005783, GO:0019228, GO:0030425, GO:0005789, GO:0051898, GO:0044327, GO:0030054, GO:0050728, GO:0071333, GO:0043280, GO:0005794, GO:0051055, GO:0051053, GO:2000724, GO:2001238, GO:0031966, GO:0030518, GO:0005496, GO:1990239, GO:0007204, GO:0051281, GO:0031959, GO:0010629, GO:0010628, GO:0030284, GO:0043679, GO:0071356, GO:0007189, GO:0048471, GO:0007186, GO:0043410, GO:0006954, GO:0003682, GO:0042734, GO:0000139, GO:0017082, GO:0043401, GO:0005635, GO:0055037, GO:0090200, GO:0030263, GO:0030264, GO:0032962, GO:0007049, GO:0005737, GO:0071375, GO:0005634, GO:0048786, GO:0050769, GO:0045745, GO:0045742, GO:0070474, GO:0008284, GO:0008285, GO:0071392, GO:2000353, GO:0030659, GO:0014069, GO:0014068, GO:0045599, GO:0001956, GO:0005622, GO:0045944, GO:0005515, GO:0070374, GO:0070373, GO:0071389, GO:0045095, GO:0010948, GO:0032591, GO:0002695, GO:0097755, GO:0043065, GO:0030424, GO:1904706, GO:0071157, GO:0030335, GO:1903078, GO:0045087, GO:0005887, GO:0005886, GO:0051480, GO:0043198, GO:0005802, GO:0005769, GO:0001934","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
APOE,CHL1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0051044, GO:0005783, GO:0034447, GO:0007616, GO:0005788, GO:0043524, GO:0010873, GO:0051651, GO:0050728, GO:1905855, GO:0071682, GO:0016020, GO:0098869, GO:0060999, GO:0045541, GO:0044794, GO:0005319, GO:0034361, GO:0034362, GO:0034363, GO:0034364, GO:0034365, GO:0016209, GO:0071813, GO:0043537, GO:0010977, GO:0030425, GO:0030516, GO:0031012, GO:0010877, GO:0010875, GO:0061771, GO:1900272, GO:0043025, GO:0019433, GO:1990777, GO:0030195, GO:0034375, GO:0034374, GO:0034372, GO:0034371, GO:1903002, GO:0000302, GO:0019934, GO:0010629, GO:0044877, GO:0042157, GO:0042311, GO:0042158, GO:0042159, GO:0048168, GO:0042982, GO:0044267, GO:0042627, GO:0072562, GO:0035641, GO:0010544, GO:0007186, GO:0062023, GO:0033700, GO:0015909, GO:1905890, GO:0048156, GO:1902430, GO:0042632, GO:0032489, GO:1901215, GO:0046907, GO:0034382, GO:0034380, GO:0006898, GO:0034384, GO:0006357, GO:0006695, GO:0046983, GO:0032805, GO:0005543, GO:0090209, GO:0051246, GO:0019068, GO:0043691, GO:0043407, GO:0051000, GO:1902995, GO:0005737, GO:0001540, GO:0032374, GO:0005634, GO:0030669, GO:1900221, GO:0002021, GO:0090181, GO:0042802, GO:0042803, GO:0006641, GO:0006874, GO:0043687, GO:0017038, GO:0008289, GO:0055089, GO:0046889, GO:0034378, GO:0008201, GO:0008203, GO:0032269, GO:0070062, GO:1902952, GO:0005515, GO:1901630, GO:0005794, GO:0017127, GO:0015485, GO:0007271, GO:0060228, GO:0001523, GO:0031102, GO:0005615, GO:0048844, GO:0005198, GO:0033344, GO:1901628, GO:0032462, GO:0090090, GO:0070328, GO:0070326, GO:0006707, GO:0046911, GO:0005886, GO:2000822, GO:1903561, GO:0007263, GO:1905908, GO:0050750, GO:0007010, GO:1905860, GO:0030828, GO:0097114, GO:0005576, GO:1905906, GO:0097113, GO:0045807, GO:0005769, GO:0001937, GO:0010976","GO:0032091, GO:0034085, GO:0008026, GO:0030496, GO:0030892, GO:0072719, GO:0030425, GO:0043524, GO:0007165, GO:0003677, GO:0007411, GO:1904976, GO:0007275, GO:0007062, GO:0005737, GO:0005654, GO:0045177, GO:0036498, GO:0070062, GO:0003727, GO:0005813, GO:0016021, GO:0045142, GO:0000922, GO:0035640, GO:0008186, GO:0002020, GO:0003690, GO:0046872, GO:0031297, GO:0003697, GO:0005524, GO:0045876, GO:0032079, GO:0031103, GO:0016032, GO:0006281, GO:0004003, GO:0032508, GO:0008094, GO:0004386, GO:0001650, GO:0000790, GO:0072711, GO:1990700, GO:0005886, GO:0007155, GO:1901838, GO:0035563, GO:0044806, GO:0008344, GO:0006974, GO:0031390, GO:0051880, GO:0051539, GO:0005730, GO:0050890, GO:2000781, GO:0003688, GO:0006351, GO:0005515, GO:0001764, GO:0003682, GO:0005634"
NABP1,SPSB1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0043161, GO:0043687, GO:0000209, GO:0019005, GO:0005515, GO:0004842, GO:0005829"
NABP1,SRGN,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0008626, GO:0005794, GO:0050710, GO:0005615, GO:0031093, GO:0030141, GO:0002576, GO:0042629, GO:0033382, GO:0005576, GO:0005515, GO:0031214, GO:0016485, GO:0033364, GO:0030502, GO:0033373, GO:0033363, GO:0033371"
ISG15,PEG10,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0005737, GO:0030154, GO:0005634, GO:0006915, GO:0030512, GO:0003723, GO:0005515, GO:0003677, GO:0005829, GO:0008270"
ISG15,MGP,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0005201, GO:0070062, GO:0030154, GO:0008147, GO:0031012, GO:0001502, GO:0001503, GO:0005509, GO:0005515, GO:0030500, GO:0062023"
ARID5A,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0050681, GO:0003677, GO:0043565, GO:0005730, GO:0005634, GO:0003714, GO:0005654, GO:0008134, GO:0000981, GO:0006351, GO:0030331, GO:0045087, GO:0071391, GO:0046966, GO:0046965, GO:0045892, GO:0044212, GO:0001227, GO:0000122, GO:0006357, GO:0003723, GO:0005515","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
DACT1,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:1903364, GO:0016055, GO:0090263, GO:0005080, GO:0048619, GO:0070097, GO:0030177, GO:0045202, GO:0046329, GO:0030178, GO:0030054, GO:0005737, GO:0032091, GO:0032092, GO:2000134, GO:0000122, GO:0005634, GO:0005654, GO:0030877, GO:0042826, GO:0090090, GO:0051018, GO:0021915, GO:2000095, GO:0008013, GO:1904864, GO:0001085, GO:0005829, GO:0031647, GO:0030111, GO:0045732, GO:1900107, GO:0005515, GO:0060828","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
GADD45A,PLAU,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0004252, GO:0014910, GO:0007596, GO:0061041, GO:0035579, GO:0007165, GO:0005925, GO:0070821, GO:0001666, GO:0005615, GO:0031639, GO:0033628, GO:0006508, GO:0010469, GO:0042127, GO:0030335, GO:0014909, GO:2000097, GO:0006935, GO:0009986, GO:0005886, GO:0070062, GO:0042730, GO:0043312, GO:0005576, GO:0005515"
GADD45A,MAFF,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0043565, GO:0001701, GO:0045604, GO:0005634, GO:0007567, GO:0001228, GO:0005739, GO:0007596, GO:0005654, GO:0045944, GO:0005515, GO:0006366, GO:0035914, GO:0000981"
ATP1B1,CDH1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0008022, GO:1903278, GO:0086013, GO:0014704, GO:0005901, GO:0005890, GO:0016887, GO:0010107, GO:0086064, GO:0001666, GO:0060048, GO:0030955, GO:1903561, GO:0070062, GO:0046034, GO:0043209, GO:0016020, GO:0086009, GO:0006883, GO:0005391, GO:0032781, GO:0010468, GO:0005524, GO:0042383, GO:1903288, GO:0016324, GO:0006874, GO:0036376, GO:1903281, GO:0016323, GO:0019901, GO:0030007, GO:0055119, GO:0023026, GO:0005886, GO:0007155, GO:0072659, GO:0044861, GO:0001671, GO:1901018, GO:0010248, GO:0008144, GO:0051117, GO:0031402, GO:0050900, GO:0005622, GO:0010882, GO:0005515, GO:0050821, GO:1990573","GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680"
GADD45A,OSMR,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0008284, GO:0043235, GO:0004924, GO:0019221, GO:0009897, GO:0016324, GO:0038165, GO:0019838, GO:0019955, GO:0005900, GO:0005886, GO:0004896, GO:0002675, GO:0034097"
GADD45A,SOCS2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0007595, GO:0005070, GO:0046935, GO:0032355, GO:0005942, GO:0009966, GO:0009967, GO:0007259, GO:0045666, GO:0046854, GO:0043687, GO:0038111, GO:0005737, GO:0005131, GO:0005159, GO:0043066, GO:0046627, GO:0032870, GO:0001558, GO:0060749, GO:0008269, GO:0040015, GO:0060396, GO:0016567, GO:0005515, GO:0005829"
AQP1,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0035378, GO:0019725, GO:0005267, GO:0035379, GO:0020003, GO:0030157, GO:0048146, GO:0005223, GO:0046878, GO:0015701, GO:0035377, GO:0071456, GO:0005903, GO:0034644, GO:0071474, GO:0071300, GO:0005737, GO:0045177, GO:0070062, GO:0030950, GO:0006884, GO:0003091, GO:0005634, GO:0033326, GO:0015793, GO:0045766, GO:0003097, GO:0015250, GO:0085018, GO:0043066, GO:0015696, GO:0071805, GO:0015168, GO:0005372, GO:0042802, GO:0015670, GO:0016324, GO:0030185, GO:0070301, GO:0042383, GO:0006813, GO:0009925, GO:0031965, GO:0016323, GO:0006833, GO:0071241, GO:0005887, GO:0005886, GO:0072488, GO:0021670, GO:0020005, GO:0006182, GO:0071280, GO:0071549, GO:0030184, GO:0008519, GO:0042476, GO:0071288, GO:0071732, GO:0071320, GO:0042493, GO:0050891, GO:0031526, GO:0043154, GO:0022857, GO:0071260, GO:0005515, GO:0071472, GO:0015079","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
NABP1,SPP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0005125, GO:0050840, GO:0006710, GO:0005788, GO:0033280, GO:0001649, GO:0044267, GO:0045780, GO:0005615, GO:0048685, GO:0030198, GO:0048471, GO:0010469, GO:0005794, GO:0043687, GO:0071394, GO:2000866, GO:0045893, GO:0006954, GO:0031214, GO:0007155, GO:0042995, GO:0070062, GO:0007566, GO:0005576, GO:0005515, GO:0046697, GO:0048545"
ADAMTS4,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0016607, GO:0004222, GO:0002020, GO:0031012, GO:0001501, GO:0005576, GO:0005515, GO:0006508, GO:0008233, GO:0046872, GO:0022617, GO:0008237, GO:0005615","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
