symbol1,symbol2,dbs,evidence type,methods,ntissues,pmids,uniprot1,uniprot2,go1,go2
IL1R2,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005737, GO:0019966, GO:1900016, GO:0004910, GO:0019221, GO:0070498, GO:0050712, GO:0016021, GO:0006955, GO:2000660, GO:0004908, GO:0005515, GO:0005886, GO:0010955, GO:0005576","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
CEBPB,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0042130, GO:0044389, GO:0072574, GO:0036488, GO:0007613, GO:0033598, GO:0060850, GO:0001077, GO:0043524, GO:0042742, GO:0003677, GO:0071222, GO:0001078, GO:0071230, GO:0005737, GO:0001541, GO:0019900, GO:0000122, GO:0045408, GO:0005634, GO:1901329, GO:0005654, GO:0045600, GO:0006366, GO:0016363, GO:0042826, GO:0000981, GO:0042803, GO:1990440, GO:0035259, GO:0070169, GO:0045670, GO:0030182, GO:0046982, GO:0050873, GO:0035035, GO:0006953, GO:0000790, GO:0045893, GO:0006954, GO:0006955, GO:2000120, GO:0001892, GO:0060644, GO:0000979, GO:0000779, GO:0003700, GO:0045669, GO:0071347, GO:0070059, GO:0097421, GO:0003705, GO:0006355, GO:0045944, GO:0000977, GO:0005515, GO:0071407, GO:0032753, GO:0000978, GO:0003682, GO:0034976","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
CISH,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0046935, GO:0005942, GO:0005829, GO:0046854, GO:0007205, GO:0046627, GO:0005575, GO:0016567, GO:0001558, GO:0003674, GO:0005515, GO:0005886, GO:0035556, GO:0043687, GO:0038111","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
CEBPA,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0045444, GO:0030324, GO:0019221, GO:0030225, GO:0048469, GO:0003705, GO:0042593, GO:0090575, GO:0001077, GO:0001889, GO:0003677, GO:0032436, GO:0006091, GO:0007005, GO:0007219, GO:0000122, GO:0071356, GO:0005634, GO:0003713, GO:0005654, GO:0045600, GO:0030851, GO:0006366, GO:0045669, GO:0000981, GO:0042803, GO:0008285, GO:0016032, GO:0071407, GO:0045945, GO:0008134, GO:0050872, GO:0050873, GO:0055088, GO:0019900, GO:0045892, GO:0001892, GO:0008203, GO:0044212, GO:0048839, GO:0043231, GO:0003700, GO:0000050, GO:0005730, GO:0001228, GO:0045736, GO:0045944, GO:0006351, GO:0005515, GO:0030099, GO:0000978, GO:0071285","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
ISG15,RGS5,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0005829, GO:0005096, GO:0008277, GO:0009968, GO:0043547"
CD55,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0046718, GO:0030449, GO:0033116, GO:0101003, GO:0043312, GO:0030133, GO:0031225, GO:0030667, GO:0006888, GO:0070062, GO:0045916, GO:0045730, GO:0009986, GO:0035743, GO:0045087, GO:2000516, GO:0008289, GO:0005886, GO:0006958, GO:0045121, GO:0001618, GO:0007204, GO:0031664, GO:0000139, GO:0005576, GO:0005515, GO:2000563","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
CHRDL1,MID1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0048749, GO:0044267, GO:0007399, GO:0043687, GO:0030154, GO:0005788, GO:0030509, GO:0001503, GO:0001654, GO:0030514, GO:0005576","GO:0035372, GO:0008725, GO:0000226, GO:0008270, GO:0043916, GO:0042645, GO:0005874, GO:0005875, GO:0006307, GO:0007389, GO:0005819, GO:0007026, GO:0005654, GO:0016740, GO:0042802, GO:0042803, GO:0052821, GO:0006284, GO:0006281, GO:0008017, GO:0019104, GO:0005881, GO:0060333, GO:0003905, GO:0032874, GO:0006974, GO:0045007, GO:0031625, GO:0052822, GO:0005829, GO:0051219, GO:0005515, GO:0046982, GO:0003684"
GADD45A,SPON2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0050832, GO:0032760, GO:0071222, GO:0005515, GO:0060907, GO:0070062, GO:0045087, GO:0002448, GO:0008228, GO:0003823, GO:0043152, GO:0007155, GO:0007411, GO:0046872, GO:0001530, GO:0032755, GO:0051607"
NABP1,RELT,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0005737, GO:0005634, GO:0033209"
CA8,CDH1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005737, GO:0004089, GO:0048015, GO:0008270, GO:0005515","GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680"
ISLR,MID1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007155, GO:0002576, GO:0005576, GO:0070062, GO:0031093","GO:0035372, GO:0008725, GO:0000226, GO:0008270, GO:0043916, GO:0042645, GO:0005874, GO:0005875, GO:0006307, GO:0007389, GO:0005819, GO:0007026, GO:0005654, GO:0016740, GO:0042802, GO:0042803, GO:0052821, GO:0006284, GO:0006281, GO:0008017, GO:0019104, GO:0005881, GO:0060333, GO:0003905, GO:0032874, GO:0006974, GO:0045007, GO:0031625, GO:0052822, GO:0005829, GO:0051219, GO:0005515, GO:0046982, GO:0003684"
ACOT1,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006631, GO:0006637, GO:0005829, GO:0052689, GO:0016290, GO:0000038, GO:0001676, GO:0102991, GO:0047617","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
EYA1,TXLNB,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0048704, GO:0048752, GO:0030154, GO:0014706, GO:0035335, GO:0009653, GO:0003151, GO:0007389, GO:0016604, GO:0010212, GO:0006302, GO:0005634, GO:0005654, GO:0045664, GO:0016576, GO:0090103, GO:0046872, GO:0071600, GO:2001240, GO:0003723, GO:0005737, GO:0048665, GO:0072513, GO:0006281, GO:0007605, GO:0060037, GO:0006974, GO:0001656, GO:0001658, GO:0016925, GO:0045739, GO:0050679, GO:0042473, GO:0042474, GO:0032993, GO:0007501, GO:0004725, GO:0048856, GO:0045944, GO:0006351, GO:0005515, GO:0035909","GO:0005737, GO:0019905, GO:0005515"
NABP1,UPP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0006139, GO:0043097, GO:0006218, GO:0009166, GO:0005634, GO:0044206, GO:0004850, GO:0005654, GO:0042149, GO:0046135, GO:0005829"
GASK1B,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
CDS1,SH2D4A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006657, GO:1903416, GO:0005783, GO:0071480, GO:0000086, GO:0005789, GO:0050821, GO:0042176, GO:0090307, GO:0007165, GO:0005634, GO:0042981, GO:0046777, GO:0051301, GO:2000210, GO:0005737, GO:0016605, GO:1903926, GO:0006302, GO:0016021, GO:0072428, GO:0016024, GO:0005654, GO:0004674, GO:0042802, GO:1901796, GO:0046872, GO:0004142, GO:0005524, GO:0042803, GO:0005794, GO:0006468, GO:2000002, GO:0006281, GO:0000781, GO:0016301, GO:0007602, GO:0006974, GO:0006975, GO:0006977, GO:0045893, GO:0006661, GO:0044257, GO:0000077, GO:0006978, GO:0042770, GO:0042771, GO:0019901, GO:0031625, GO:0001302, GO:0008630, GO:0090399, GO:0006355, GO:0044773, GO:0006351, GO:0005515, GO:0004605, GO:0071157, GO:0001934","GO:0005737, GO:0005829, GO:0010923, GO:0035591, GO:0019902, GO:0005515"
AREG,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0048208, GO:0005125, GO:0060744, GO:0033116, GO:0005789, GO:0051384, GO:0031175, GO:0060750, GO:0060749, GO:0060598, GO:0032355, GO:0006888, GO:0005615, GO:0016021, GO:0005154, GO:0010469, GO:0045668, GO:0008284, GO:0008283, GO:0009986, GO:0014009, GO:0051591, GO:0007173, GO:0012507, GO:0007267, GO:0043434, GO:0008083, GO:0042542, GO:0050731, GO:0007186, GO:0000139, GO:0005515, GO:0005634","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
COL4A1,DDX11,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0061304, GO:0005201, GO:0038063, GO:0005788, GO:0031012, GO:0005587, GO:0005615, GO:0001569, GO:0005576, GO:0048514, GO:0030855, GO:0061333, GO:0071230, GO:0030023, GO:0030020, GO:0007528, GO:0062023, GO:0005604, GO:0007420, GO:0030198, GO:0005515, GO:0071711, GO:0048407, GO:0005578","GO:0034085, GO:0008026, GO:0072719, GO:0003677, GO:0008186, GO:1904976, GO:0007275, GO:0007062, GO:0005737, GO:0032091, GO:0036498, GO:0070062, GO:0005730, GO:0005813, GO:0005634, GO:0045142, GO:0000922, GO:0005654, GO:0003690, GO:0046872, GO:0031297, GO:0003697, GO:0005524, GO:0045876, GO:0032079, GO:0030892, GO:0016032, GO:0006281, GO:0004003, GO:0032508, GO:0008094, GO:0004386, GO:0006974, GO:0000790, GO:0072711, GO:1990700, GO:1901838, GO:0035563, GO:0044806, GO:0001650, GO:0031390, GO:0051880, GO:0051539, GO:0030496, GO:2000781, GO:0003727, GO:0006351, GO:0005515, GO:0003682, GO:0003688"
CDH1,CLDN7,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0008284, GO:0016338, GO:0016328, GO:2000147, GO:0016021, GO:0016327, GO:0005198, GO:0045471, GO:0007162, GO:0043066, GO:0042802, GO:0005515, GO:0005886, GO:0050839, GO:0016323, GO:0005923, GO:0032463"
CDH1,KRT19,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0005200, GO:0071944, GO:0044877, GO:0030018, GO:0007219, GO:0070062, GO:0042383, GO:0005515, GO:0060706, GO:1990357, GO:0016327, GO:0070268, GO:0008307, GO:0005882, GO:0045214, GO:0005886, GO:0043627, GO:0031424, GO:0005829, GO:0016010, GO:0016032, GO:0043034"
AKR1C2,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0004032, GO:0008106, GO:0044598, GO:0047023, GO:0051897, GO:0016491, GO:0005737, GO:0044597, GO:0016655, GO:0042448, GO:0008202, GO:0030855, GO:0007186, GO:0008284, GO:0007586, GO:0018636, GO:0032052, GO:0071395, GO:0047115, GO:0071799, GO:0055114, GO:0005829, GO:0031406, GO:0047086, GO:0006693, GO:0016229","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
COL21A1,EYA1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005581, GO:0005829, GO:0005788, GO:0030020, GO:0003429, GO:0005576, GO:0005578, GO:0062023","GO:0048704, GO:0048752, GO:0030154, GO:0014706, GO:0035335, GO:0009653, GO:0003151, GO:0007389, GO:0016604, GO:0010212, GO:0006302, GO:0005634, GO:0005654, GO:0045664, GO:0016576, GO:0090103, GO:0046872, GO:0071600, GO:2001240, GO:0003723, GO:0005737, GO:0048665, GO:0072513, GO:0006281, GO:0007605, GO:0060037, GO:0006974, GO:0001656, GO:0001658, GO:0016925, GO:0045739, GO:0050679, GO:0042473, GO:0042474, GO:0032993, GO:0007501, GO:0004725, GO:0048856, GO:0045944, GO:0006351, GO:0005515, GO:0035909"
ISG15,MX2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0000266, GO:0061025, GO:0051028, GO:0035455, GO:0005737, GO:0009615, GO:0005634, GO:0016020, GO:0008017, GO:0005525, GO:0045087, GO:0003924, GO:0031966, GO:0006952, GO:0060337, GO:0003374, GO:0051607, GO:0051726, GO:0005643, GO:0005829, GO:0046822, GO:0048285, GO:0005515, GO:0015031"
ADAMTS1,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0060347, GO:0008285, GO:0005604, GO:0004222, GO:0001542, GO:0031410, GO:0007229, GO:0001822, GO:1904754, GO:0008270, GO:0006508, GO:1904707, GO:0008201, GO:0008237, GO:1900087","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
KCNAB2,SCG2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0004033, GO:0035579, GO:0050905, GO:0005874, GO:1990031, GO:0030054, GO:0070821, GO:0043679, GO:0071805, GO:0070995, GO:0016020, GO:0044224, GO:0002244, GO:0015459, GO:0008076, GO:0014069, GO:0005886, GO:0031234, GO:0055114, GO:0005829, GO:0043312, GO:0005249, GO:1901379, GO:2000008","GO:0018024, GO:0005125, GO:0032925, GO:0042056, GO:0098992, GO:0050680, GO:0005788, GO:0044212, GO:0009411, GO:0000785, GO:0000784, GO:0046329, GO:0048245, GO:0035556, GO:0001525, GO:1904837, GO:0005737, GO:0044267, GO:0032092, GO:0045786, GO:0003309, GO:0000122, GO:0005615, GO:0071559, GO:0005634, GO:0010332, GO:0000165, GO:0005654, GO:0046697, GO:0034968, GO:0070412, GO:0071333, GO:0051974, GO:0003690, GO:0016363, GO:0010469, GO:0043687, GO:0045736, GO:2001237, GO:0008285, GO:0001938, GO:0061469, GO:0000278, GO:0006281, GO:0009306, GO:0030141, GO:0010812, GO:0050930, GO:0030674, GO:2000352, GO:0032154, GO:0006974, GO:0000790, GO:0045892, GO:0006954, GO:0050918, GO:0043433, GO:0030511, GO:0071375, GO:0000403, GO:0000400, GO:0032991, GO:0007420, GO:0047485, GO:0005829, GO:0043542, GO:0035097, GO:0045668, GO:1902807, GO:0006357, GO:0045944, GO:0006351, GO:0005515, GO:0001933, GO:0003682, GO:0001937, GO:0002076"
MYBL2,RECQL4,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:1990830, GO:0000278, GO:0006357, GO:0003700, GO:0031523, GO:0051726, GO:0005654, GO:0001077, GO:0045944, GO:0043525, GO:0005515, GO:0006366, GO:0000978, GO:0000981, GO:0045893","GO:0009378, GO:0000781, GO:0003677, GO:0000733, GO:0061821, GO:0061820, GO:0000723, GO:0000724, GO:0005634, GO:0016020, GO:0007275, GO:0006260, GO:0043140, GO:0005694, GO:0003697, GO:0005524, GO:0008284, GO:0032357, GO:0006284, GO:0045740, GO:0006281, GO:0032508, GO:0004386, GO:0006974, GO:0010971, GO:0036310, GO:0006310, GO:0000405, GO:0005737, GO:0005515"
CDH1,STXBP2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0006904, GO:0030348, GO:0031201, GO:0070820, GO:0070062, GO:0002576, GO:0044194, GO:0001909, GO:0017075, GO:0043304, GO:0016324, GO:0042581, GO:0045335, GO:0042582, GO:0005886, GO:0042589, GO:0005829, GO:0071346, GO:0043312, GO:0005576, GO:0005515, GO:0015031"
ID1,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:1903351, GO:0008022, GO:1990090, GO:0030509, GO:0010628, GO:0046677, GO:0032963, GO:0060426, GO:0010621, GO:0001886, GO:0036164, GO:0043408, GO:0005737, GO:0045665, GO:0001191, GO:0032233, GO:0070628, GO:0000122, GO:0005813, GO:0005634, GO:0060425, GO:0045765, GO:0005654, GO:0045602, GO:0043066, GO:0048514, GO:0043621, GO:0045668, GO:0000981, GO:0042803, GO:0005794, GO:0007623, GO:0030182, GO:0050774, GO:0008134, GO:0001525, GO:0043534, GO:0045892, GO:0043392, GO:0043433, GO:0007179, GO:0050679, GO:0001085, GO:0007507, GO:0071364, GO:0031648, GO:0007420, GO:0047485, GO:0051726, GO:0003700, GO:0090074, GO:1901653, GO:0006351, GO:0005515, GO:1903026","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
BTG2,KLF9,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0007623, GO:0097067, GO:0003700, GO:0005634, GO:0005886, GO:0071387, GO:0005654, GO:0006357, GO:0006351, GO:0003677, GO:0046872, GO:0005829, GO:0000981, GO:0010839"
BTG2,IFI6,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0016021, GO:0005886, GO:0097190, GO:0005739, GO:0043154, GO:0051902, GO:0001836, GO:0005515, GO:0006955, GO:2001240, GO:0060337"
DDX11,FST,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0034085, GO:0008026, GO:0072719, GO:0003677, GO:0008186, GO:1904976, GO:0007275, GO:0007062, GO:0005737, GO:0032091, GO:0036498, GO:0070062, GO:0005730, GO:0005813, GO:0005634, GO:0045142, GO:0000922, GO:0005654, GO:0003690, GO:0046872, GO:0031297, GO:0003697, GO:0005524, GO:0045876, GO:0032079, GO:0030892, GO:0016032, GO:0006281, GO:0004003, GO:0032508, GO:0008094, GO:0004386, GO:0006974, GO:0000790, GO:0072711, GO:1990700, GO:1901838, GO:0035563, GO:0044806, GO:0001650, GO:0031390, GO:0051880, GO:0051539, GO:0030496, GO:2000781, GO:0003727, GO:0006351, GO:0005515, GO:0003682, GO:0003688","GO:0032926, GO:0000122, GO:0002244, GO:0043395, GO:0005576, GO:0051798, GO:0005515, GO:0048185"
GADD45A,TGFB2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0032874, GO:0048468, GO:0032147, GO:0008584, GO:0048103, GO:0001501, GO:0043525, GO:1902895, GO:0051891, GO:1903701, GO:0045787, GO:0001822, GO:0031069, GO:0051794, GO:0051795, GO:0042127, GO:0030593, GO:0050777, GO:0050680, GO:0003007, GO:0060317, GO:0030424, GO:0001843, GO:0007179, GO:0010634, GO:0003215, GO:0035910, GO:0030199, GO:0045823, GO:0060395, GO:0060413, GO:0060412, GO:0061626, GO:1903659, GO:0005125, GO:0003289, GO:0048566, GO:0050778, GO:0003179, GO:0060065, GO:0010862, GO:0042981, GO:0050714, GO:0007435, GO:0000902, GO:0003203, GO:0060389, GO:0051781, GO:0003407, GO:0045726, GO:0016477, GO:0043025, GO:1905007, GO:1904888, GO:0042060, GO:0007050, GO:0034714, GO:1902256, GO:0010718, GO:0003184, GO:0003181, GO:0046982, GO:0030308, GO:0030307, GO:0009611, GO:0009792, GO:0010002, GO:0001666, GO:0003222, GO:0043408, GO:0001540, GO:0031093, GO:0001942, GO:0045747, GO:0042803, GO:0008284, GO:0008285, GO:0008283, GO:0010936, GO:0042416, GO:0001654, GO:0014068, GO:0045216, GO:0062009, GO:0048839, GO:0042476, GO:0042493, GO:0010629, GO:0005515, GO:0032570, GO:0030097, GO:0005102, GO:0016525, GO:0030326, GO:0032909, GO:0005160, GO:0097191, GO:0008219, GO:0001525, GO:0042704, GO:0005615, GO:0002576, GO:0005114, GO:0010469, GO:0048666, GO:0006468, GO:0060038, GO:0062023, GO:0046580, GO:0007267, GO:0008347, GO:0008083, GO:0007507, GO:0048699, GO:0045778, GO:0003274, GO:0003148, GO:0003149, GO:0001837, GO:0005576, GO:1905006, GO:0010693, GO:0033630"
